Location,Date,Time,T2M,T2M_MIN, ,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
Seattle,2019,251,5.040000,87.310000,16.350000,13.150000,20.650000,14.030000,0.380000,0.340000,0.420000
Seattle,2019,252,7.710000,93.000000,14.940000,13.320000,17.620000,13.790000,0.390000,0.350000,0.460000
Seattle,2019,253,4.120000,78.810000,17.030000,12.900000,23.260000,12.850000,0.390000,0.360000,0.450000
Seattle,2019,254,0.110000,79.500000,15.930000,11.080000,19.920000,12.170000,0.390000,0.360000,0.390000
Seattle,2019,255,5.770000,76.190000,17.570000,12.820000,23.090000,12.850000,0.390000,0.360000,0.390000
Seattle,2019,256,1.900000,87.190000,16.670000,13.650000,20.650000,14.370000,0.390000,0.370000,0.440000
Seattle,2019,257,4.000000,90.310000,15.870000,13.950000,18.600000,14.220000,0.390000,0.360000,0.410000
Seattle,2019,258,14.700000,94.250000,14.510000,10.560000,16.680000,13.590000,0.400000,0.380000,0.540000
Seattle,2019,259,2.000000,85.190000,13.730000,9.110000,18.580000,11.050000,0.410000,0.380000,0.440000
Seattle,2019,260,12.410000,89.750000,13.870000,11.930000,16.550000,12.170000,0.410000,0.390000,0.510000
Seattle,2019,261,2.200000,85.810000,14.080000,11.510000,17.660000,11.620000,0.410000,0.400000,0.470000
Seattle,2019,262,0.300000,76.940000,15.620000,9.900000,21.050000,11.230000,0.410000,0.390000,0.420000
Seattle,2019,263,0.280000,84.000000,15.690000,12.400000,19.440000,12.830000,0.410000,0.380000,0.410000
Seattle,2019,264,0.240000,86.190000,15.630000,11.910000,20.600000,13.100000,0.410000,0.380000,0.410000
Seattle,2019,265,8.700000,95.750000,14.830000,12.280000,18.160000,14.180000,0.410000,0.380000,0.480000
Seattle,2019,266,2.210000,84.940000,14.030000,11.490000,17.610000,11.400000,0.410000,0.380000,0.450000
Seattle,2019,267,0.260000,77.440000,16.070000,12.430000,21.050000,11.660000,0.410000,0.380000,0.410000
Seattle,2019,268,0.120000,78.440000,14.980000,11.140000,20.080000,10.890000,0.410000,0.380000,0.400000
Seattle,2019,269,4.270000,79.120000,15.610000,12.540000,20.050000,11.710000,0.410000,0.380000,0.440000
Seattle,2019,270,2.900000,79.880000,11.500000,7.860000,15.510000,7.870000,0.410000,0.380000,0.420000
Seattle,2019,271,4.160000,80.940000,9.300000,5.180000,13.510000,5.910000,0.410000,0.380000,0.460000
Seattle,2019,272,0.950000,69.250000,8.150000,4.500000,13.390000,2.440000,0.410000,0.380000,0.410000
Seattle,2019,273,0.010000,65.060000,8.700000,3.750000,14.480000,1.870000,0.410000,0.380000,0.400000
Seattle,2019,274,0.000000,66.250000,10.420000,4.120000,16.060000,3.930000,0.410000,0.370000,0.390000
Seattle,2019,275,0.160000,71.500000,10.900000,6.850000,15.970000,5.690000,0.410000,0.370000,0.390000
Seattle,2019,276,1.910000,82.620000,11.370000,9.010000,15.480000,8.330000,0.410000,0.370000,0.400000
Seattle,2019,277,1.890000,88.440000,11.040000,8.510000,15.440000,9.050000,0.410000,0.370000,0.410000
Seattle,2019,278,0.240000,84.250000,11.510000,7.530000,16.190000,8.720000,0.410000,0.370000,0.400000
Seattle,2019,279,0.010000,78.500000,11.370000,6.630000,16.150000,7.450000,0.410000,0.370000,0.390000
Seattle,2019,280,6.550000,88.880000,12.540000,8.670000,17.250000,10.710000,0.410000,0.370000,0.430000
Seattle,2019,281,4.500000,86.620000,7.480000,4.810000,10.300000,5.190000,0.410000,0.380000,0.470000
Seattle,2019,282,0.010000,67.250000,5.510000,2.150000,10.390000,-0.970000,0.410000,0.380000,0.410000
Seattle,2019,283,0.000000,69.310000,6.830000,2.400000,13.550000,0.900000,0.410000,0.380000,0.400000
Seattle,2019,284,0.010000,61.380000,9.410000,3.240000,17.320000,1.700000,0.410000,0.370000,0.390000
Seattle,2019,285,0.030000,73.750000,9.960000,6.670000,14.980000,5.150000,0.410000,0.370000,0.380000
Seattle,2019,286,0.130000,80.500000,11.050000,7.610000,15.400000,7.630000,0.410000,0.370000,0.390000
Seattle,2019,287,0.120000,83.380000,10.230000,7.180000,15.110000,7.250000,0.410000,0.370000,0.390000
Seattle,2019,288,0.860000,74.380000,11.250000,7.730000,15.410000,6.710000,0.410000,0.370000,0.390000
Seattle,2019,289,11.400000,85.690000,11.980000,9.280000,15.040000,9.570000,0.410000,0.380000,0.480000
Seattle,2019,290,9.930000,90.440000,10.840000,8.020000,14.260000,9.270000,0.410000,0.390000,0.520000
Seattle,2019,291,9.690000,96.380000,9.240000,7.480000,11.630000,8.700000,0.420000,0.400000,0.520000
Seattle,2019,292,23.370000,94.560000,7.750000,5.110000,11.460000,6.940000,0.440000,0.440000,0.620000
Seattle,2019,293,4.250000,97.060000,8.330000,6.650000,10.540000,7.910000,0.450000,0.450000,0.520000
Seattle,2019,294,24.870000,96.560000,11.400000,7.950000,14.150000,10.890000,0.450000,0.450000,0.600000
Seattle,2019,295,3.380000,86.190000,11.980000,8.100000,16.140000,9.440000,0.460000,0.480000,0.550000
Seattle,2019,296,0.140000,89.620000,8.650000,6.090000,12.360000,6.910000,0.460000,0.460000,0.500000
Seattle,2019,297,0.070000,79.690000,11.450000,6.870000,17.370000,7.860000,0.460000,0.450000,0.480000
Seattle,2019,298,2.920000,87.620000,10.440000,5.990000,15.050000,8.270000,0.460000,0.440000,0.490000
Seattle,2019,299,0.250000,80.880000,7.460000,5.210000,11.190000,4.120000,0.460000,0.430000,0.470000
Seattle,2019,300,0.000000,72.940000,6.330000,2.720000,11.740000,1.320000,0.460000,0.420000,0.460000
Seattle,2019,301,0.010000,77.560000,5.830000,2.920000,10.300000,1.940000,0.460000,0.420000,0.450000
Seattle,2019,302,0.000000,51.620000,2.550000,-1.240000,8.350000,-6.950000,0.460000,0.410000,0.450000
Seattle,2019,303,0.000000,65.690000,3.300000,-1.600000,9.860000,-3.050000,0.460000,0.410000,0.450000
Seattle,2019,304,0.000000,67.690000,5.970000,2.580000,11.510000,0.150000,0.460000,0.410000,0.450000
Seattle,2019,305,0.010000,84.750000,6.470000,2.200000,13.190000,3.730000,0.450000,0.410000,0.450000
Seattle,2019,306,0.010000,78.880000,8.280000,4.140000,13.490000,4.550000,0.450000,0.410000,0.450000
Seattle,2019,307,0.010000,83.250000,8.300000,5.570000,13.260000,5.550000,0.450000,0.410000,0.450000
Seattle,2019,308,0.060000,92.060000,6.990000,4.260000,11.980000,5.880000,0.450000,0.410000,0.450000
Seattle,2019,309,0.170000,93.750000,6.960000,5.240000,11.190000,6.120000,0.450000,0.410000,0.450000
Seattle,2019,310,0.140000,89.120000,7.320000,4.420000,13.420000,5.460000,0.450000,0.410000,0.450000
Seattle,2019,311,0.000000,82.310000,8.050000,4.310000,15.030000,4.970000,0.450000,0.410000,0.450000
Seattle,2019,312,0.240000,82.940000,8.940000,5.090000,14.680000,5.980000,0.450000,0.410000,0.440000
Seattle,2019,313,4.950000,93.250000,8.660000,7.900000,10.220000,7.640000,0.450000,0.410000,0.480000
Seattle,2019,314,0.270000,96.250000,8.830000,6.600000,11.630000,8.360000,0.450000,0.410000,0.460000
Seattle,2019,315,0.020000,73.500000,9.590000,5.840000,15.640000,4.730000,0.450000,0.410000,0.450000
Seattle,2019,316,4.570000,92.750000,8.350000,6.690000,11.080000,7.260000,0.450000,0.410000,0.490000
Seattle,2019,317,0.110000,87.880000,9.200000,6.600000,13.360000,7.210000,0.450000,0.420000,0.460000
Seattle,2019,318,0.010000,84.500000,8.910000,6.590000,12.830000,6.410000,0.450000,0.410000,0.450000
Seattle,2019,319,7.300000,92.880000,9.350000,6.280000,13.740000,8.420000,0.460000,0.420000,0.520000
Seattle,2019,320,2.730000,94.750000,9.510000,6.230000,12.780000,8.760000,0.460000,0.430000,0.480000
Seattle,2019,321,7.420000,92.440000,10.660000,7.910000,14.430000,9.480000,0.470000,0.440000,0.520000
Seattle,2019,322,8.910000,93.620000,9.280000,7.580000,11.940000,8.280000,0.470000,0.440000,0.530000
Seattle,2019,323,4.520000,96.120000,7.650000,5.580000,9.320000,7.070000,0.480000,0.450000,0.540000
Seattle,2019,324,0.020000,85.250000,5.640000,2.260000,10.230000,3.120000,0.480000,0.450000,0.480000
Seattle,2019,325,0.000000,83.190000,4.450000,-0.160000,10.500000,1.750000,0.480000,0.440000,0.480000
Seattle,2019,326,0.010000,86.750000,4.800000,2.820000,9.410000,2.690000,0.480000,0.440000,0.480000
Seattle,2019,327,1.090000,92.940000,6.010000,1.780000,8.910000,4.980000,0.480000,0.440000,0.480000
Seattle,2019,328,3.120000,94.190000,6.740000,4.550000,9.700000,5.830000,0.480000,0.440000,0.490000
Seattle,2019,329,3.310000,89.250000,4.680000,2.230000,8.050000,2.960000,0.480000,0.440000,0.500000
Seattle,2019,330,0.530000,86.940000,2.930000,0.840000,5.190000,0.900000,0.480000,0.440000,0.480000
Seattle,2019,331,0.010000,68.310000,2.440000,-0.420000,6.220000,-2.920000,0.480000,0.440000,0.470000
Seattle,2019,332,0.000000,70.560000,0.810000,-1.670000,5.730000,-4.180000,0.480000,0.430000,0.470000
Seattle,2019,333,0.000000,71.380000,0.060000,-2.190000,4.390000,-4.720000,0.480000,0.430000,0.470000
Seattle,2019,334,0.010000,69.120000,1.350000,-0.660000,6.450000,-3.750000,0.480000,0.430000,0.470000
Seattle,2019,335,2.070000,79.440000,2.410000,-0.120000,4.180000,-0.810000,0.480000,0.430000,0.480000
Seattle,2019,336,0.050000,90.000000,5.590000,3.440000,10.730000,4.060000,0.480000,0.430000,0.480000
Seattle,2019,337,0.120000,86.060000,7.420000,4.830000,10.730000,5.200000,0.480000,0.430000,0.470000
Seattle,2019,338,2.400000,96.440000,7.510000,6.100000,9.460000,6.990000,0.480000,0.430000,0.490000
Seattle,2019,339,0.080000,94.190000,6.540000,3.890000,10.330000,5.650000,0.480000,0.440000,0.480000
Seattle,2019,340,1.520000,89.250000,7.900000,5.590000,12.600000,6.200000,0.480000,0.430000,0.480000
Seattle,2019,341,10.380000,96.250000,7.690000,5.700000,11.010000,7.130000,0.480000,0.450000,0.560000
Seattle,2019,342,0.560000,96.940000,7.120000,5.760000,10.060000,6.650000,0.480000,0.450000,0.500000
Seattle,2019,343,0.050000,92.440000,4.970000,2.500000,7.150000,3.800000,0.480000,0.450000,0.480000
Seattle,2019,344,3.470000,95.310000,4.220000,1.900000,5.440000,3.520000,0.480000,0.450000,0.510000
Seattle,2019,345,9.570000,96.690000,6.280000,3.940000,8.030000,5.800000,0.490000,0.450000,0.550000
Seattle,2019,346,11.370000,97.560000,7.290000,6.240000,8.660000,6.940000,0.500000,0.470000,0.590000
Seattle,2019,347,2.740000,96.750000,5.600000,4.310000,7.910000,5.130000,0.500000,0.480000,0.550000
Seattle,2019,348,2.720000,92.880000,4.180000,2.140000,6.300000,3.120000,0.510000,0.480000,0.530000
Seattle,2019,349,1.270000,93.440000,3.120000,1.970000,4.980000,2.150000,0.510000,0.470000,0.520000
Seattle,2019,350,0.360000,92.060000,3.980000,1.760000,6.460000,2.800000,0.510000,0.470000,0.510000
Seattle,2019,351,0.090000,91.000000,4.100000,2.100000,6.950000,2.760000,0.510000,0.460000,0.500000
Seattle,2019,352,5.780000,86.310000,4.190000,3.000000,5.190000,2.110000,0.510000,0.460000,0.510000
Seattle,2019,353,30.190000,97.060000,6.650000,4.810000,10.360000,6.230000,0.520000,0.480000,0.640000
Seattle,2019,354,53.110000,96.620000,8.630000,6.650000,10.200000,8.120000,0.550000,0.570000,0.770000
Seattle,2019,355,18.990000,96.750000,4.760000,3.810000,6.530000,4.270000,0.580000,0.610000,0.700000
Seattle,2019,356,4.290000,94.000000,4.690000,3.480000,6.070000,3.800000,0.590000,0.590000,0.630000
Seattle,2019,357,2.000000,94.750000,3.810000,1.870000,5.470000,3.050000,0.590000,0.580000,0.620000
Seattle,2019,358,0.900000,93.690000,1.960000,0.280000,3.950000,1.020000,0.590000,0.560000,0.590000
Seattle,2019,359,1.240000,92.120000,2.650000,0.320000,4.610000,1.510000,0.590000,0.550000,0.590000
Seattle,2019,360,0.960000,94.190000,0.850000,-1.240000,5.020000,-0.030000,0.590000,0.540000,0.580000
Seattle,2019,361,0.660000,98.190000,3.430000,1.690000,5.580000,3.200000,0.590000,0.540000,0.580000
Seattle,2019,362,0.140000,93.810000,5.030000,3.960000,8.050000,4.100000,0.590000,0.530000,0.570000
Seattle,2019,363,0.540000,89.310000,6.210000,4.550000,10.100000,4.570000,0.590000,0.530000,0.570000
Seattle,2019,364,1.380000,95.620000,5.700000,4.550000,7.010000,5.060000,0.590000,0.530000,0.570000
Seattle,2019,365,18.120000,91.750000,7.950000,5.590000,10.200000,6.700000,0.590000,0.540000,0.640000
Seattle,2020,1,6.470000,94.060000,7.970000,4.990000,10.010000,7.080000,0.610000,0.550000,0.620000
Seattle,2020,2,6.970000,94.810000,5.340000,3.350000,8.740000,4.580000,0.610000,0.550000,0.620000
Seattle,2020,3,10.710000,84.000000,10.120000,6.940000,12.250000,7.430000,0.610000,0.550000,0.620000
Seattle,2020,4,7.080000,94.750000,5.090000,3.950000,6.010000,4.330000,0.620000,0.570000,0.630000
Seattle,2020,5,7.330000,95.000000,4.820000,4.050000,6.730000,4.090000,0.620000,0.570000,0.620000
Seattle,2020,6,31.410000,95.560000,7.940000,4.060000,10.100000,7.280000,0.630000,0.590000,0.720000
Seattle,2020,7,10.980000,92.500000,8.960000,6.350000,9.980000,7.820000,0.650000,0.620000,0.670000
Seattle,2020,8,2.600000,88.880000,3.720000,2.370000,5.770000,2.000000,0.660000,0.610000,0.630000
Seattle,2020,9,2.880000,94.750000,1.690000,0.300000,4.720000,0.930000,0.660000,0.590000,0.630000
Seattle,2020,10,14.790000,95.120000,3.890000,0.870000,5.540000,3.190000,0.660000,0.600000,0.670000
Seattle,2020,11,11.790000,92.620000,4.780000,3.090000,6.080000,3.680000,0.670000,0.620000,0.670000
Seattle,2020,12,8.220000,90.380000,2.670000,-1.660000,4.870000,1.210000,0.680000,0.620000,0.660000
Seattle,2020,13,2.700000,90.940000,-0.270000,-1.680000,2.020000,-1.660000,0.680000,0.610000,0.630000
Seattle,2020,14,3.840000,88.880000,-1.090000,-2.690000,0.850000,-2.870000,0.680000,0.600000,0.620000
Seattle,2020,15,9.080000,92.560000,0.510000,-1.420000,3.350000,-0.600000,0.680000,0.600000,0.650000
Seattle,2020,16,1.500000,95.560000,1.550000,-1.320000,4.210000,0.910000,0.690000,0.620000,0.660000
Seattle,2020,17,2.830000,94.940000,1.690000,-0.470000,4.210000,0.950000,0.690000,0.610000,0.640000
Seattle,2020,18,7.440000,92.810000,4.590000,3.000000,6.200000,3.540000,0.690000,0.620000,0.670000
Seattle,2020,19,1.860000,90.380000,6.480000,5.180000,9.460000,4.980000,0.700000,0.620000,0.660000
Seattle,2020,20,0.800000,89.750000,6.330000,4.340000,9.850000,4.760000,0.700000,0.620000,0.640000
Seattle,2020,21,15.520000,90.060000,6.330000,5.210000,7.390000,4.820000,0.700000,0.620000,0.690000
Seattle,2020,22,14.350000,97.060000,5.690000,3.870000,8.670000,5.270000,0.700000,0.630000,0.700000
Seattle,2020,23,23.690000,95.250000,9.910000,8.630000,10.720000,9.200000,0.720000,0.660000,0.730000
Seattle,2020,24,7.580000,96.250000,8.540000,6.020000,10.320000,7.980000,0.730000,0.660000,0.700000
Seattle,2020,25,7.410000,96.620000,7.130000,5.950000,9.460000,6.650000,0.730000,0.660000,0.700000
Seattle,2020,26,7.940000,92.250000,7.840000,6.040000,9.770000,6.650000,0.730000,0.660000,0.690000
Seattle,2020,27,16.600000,93.560000,6.480000,4.930000,8.650000,5.510000,0.730000,0.660000,0.700000
Seattle,2020,28,5.670000,97.190000,6.590000,4.410000,8.620000,6.210000,0.740000,0.670000,0.700000
Seattle,2020,29,9.870000,95.560000,6.650000,3.980000,8.030000,6.000000,0.750000,0.670000,0.710000
Seattle,2020,30,7.900000,90.310000,5.750000,1.960000,9.790000,4.240000,0.750000,0.660000,0.700000
Seattle,2020,31,17.770000,92.190000,10.950000,9.760000,12.290000,9.750000,0.760000,0.680000,0.730000
Seattle,2020,32,19.910000,87.380000,6.680000,0.640000,10.360000,4.690000,0.770000,0.700000,0.750000
Seattle,2020,33,0.240000,88.060000,2.160000,-0.050000,5.910000,0.250000,0.770000,0.690000,0.700000
Seattle,2020,34,1.230000,80.880000,1.800000,-0.710000,5.180000,-1.410000,0.770000,0.680000,0.700000
Seattle,2020,35,12.690000,95.620000,1.170000,-0.570000,3.340000,0.550000,0.770000,0.680000,0.710000
Seattle,2020,36,32.980000,97.310000,6.230000,3.770000,7.900000,5.830000,0.790000,0.710000,0.780000
Seattle,2020,37,30.570000,98.120000,7.430000,6.280000,8.820000,7.170000,0.810000,0.730000,0.790000
Seattle,2020,38,11.600000,95.690000,7.550000,5.830000,9.980000,6.910000,0.820000,0.740000,0.760000
Seattle,2020,39,5.450000,90.120000,5.430000,3.180000,8.510000,3.870000,0.820000,0.730000,0.740000
Seattle,2020,40,0.260000,88.620000,4.060000,2.270000,7.800000,2.220000,0.820000,0.730000,0.730000
Seattle,2020,41,0.000000,83.880000,3.480000,0.670000,7.320000,0.830000,0.820000,0.730000,0.730000
Seattle,2020,42,1.290000,94.250000,4.230000,1.390000,7.440000,3.440000,0.820000,0.720000,0.730000
Seattle,2020,43,1.190000,88.690000,5.690000,3.500000,8.950000,3.900000,0.820000,0.720000,0.730000
Seattle,2020,44,3.320000,96.620000,3.580000,0.820000,5.730000,3.200000,0.820000,0.720000,0.730000
Seattle,2020,45,3.990000,94.380000,4.590000,3.090000,7.410000,3.730000,0.820000,0.720000,0.730000
Seattle,2020,46,6.380000,97.250000,4.320000,2.510000,5.450000,3.940000,0.820000,0.720000,0.740000
Seattle,2020,47,2.670000,95.750000,3.120000,0.340000,6.350000,2.510000,0.820000,0.730000,0.730000
Seattle,2020,48,0.770000,87.620000,2.900000,0.200000,7.650000,0.860000,0.820000,0.720000,0.730000
Seattle,2020,49,0.080000,85.190000,1.870000,-1.600000,7.220000,-0.720000,0.820000,0.720000,0.730000
Seattle,2020,50,0.010000,77.940000,3.370000,-2.500000,10.370000,-0.240000,0.820000,0.720000,0.730000
Seattle,2020,51,0.000000,68.560000,5.650000,1.570000,12.010000,0.170000,0.820000,0.710000,0.730000
Seattle,2020,52,0.010000,78.250000,5.370000,1.630000,10.610000,1.650000,0.820000,0.710000,0.720000
Seattle,2020,53,1.260000,91.880000,5.650000,3.000000,9.400000,4.360000,0.810000,0.710000,0.720000
Seattle,2020,54,9.930000,88.060000,5.420000,3.830000,6.750000,3.610000,0.820000,0.720000,0.740000
Seattle,2020,55,0.480000,82.060000,4.410000,1.390000,8.420000,1.440000,0.820000,0.720000,0.730000
Seattle,2020,56,0.150000,80.500000,5.370000,1.510000,10.330000,2.150000,0.820000,0.710000,0.720000
Seattle,2020,57,0.360000,88.250000,6.190000,3.140000,10.690000,4.230000,0.810000,0.710000,0.720000
Seattle,2020,58,0.100000,83.440000,6.860000,1.890000,12.510000,4.040000,0.810000,0.710000,0.720000
Seattle,2020,59,4.080000,86.560000,6.030000,1.650000,9.900000,3.870000,0.810000,0.700000,0.730000
Seattle,2020,60,4.360000,89.000000,4.700000,2.220000,6.890000,3.010000,0.810000,0.710000,0.730000
Seattle,2020,61,0.750000,90.060000,3.550000,0.800000,7.240000,1.960000,0.810000,0.710000,0.720000
Seattle,2020,62,5.360000,96.940000,5.420000,2.200000,7.810000,4.980000,0.810000,0.710000,0.730000
Seattle,2020,63,3.990000,91.380000,7.350000,4.150000,10.730000,5.980000,0.810000,0.710000,0.730000
Seattle,2020,64,0.460000,77.060000,6.040000,2.250000,10.190000,1.960000,0.810000,0.710000,0.720000
Seattle,2020,65,7.370000,86.120000,6.200000,2.750000,10.330000,3.970000,0.810000,0.710000,0.730000
Seattle,2020,66,4.930000,84.250000,4.950000,2.530000,8.780000,2.330000,0.820000,0.720000,0.740000
Seattle,2020,67,3.760000,92.190000,3.640000,1.580000,6.750000,2.500000,0.820000,0.720000,0.730000
Seattle,2020,68,0.330000,86.690000,2.860000,-0.600000,7.350000,0.690000,0.820000,0.710000,0.730000
Seattle,2020,69,0.020000,74.250000,3.980000,-1.080000,9.320000,-0.440000,0.810000,0.710000,0.720000
Seattle,2020,70,0.380000,84.690000,5.590000,0.800000,9.840000,3.170000,0.810000,0.710000,0.720000
Seattle,2020,71,1.320000,79.250000,6.850000,3.970000,10.800000,3.180000,0.810000,0.700000,0.720000
Seattle,2020,72,0.330000,79.250000,5.520000,2.290000,9.190000,1.990000,0.810000,0.700000,0.710000
Seattle,2020,73,7.800000,93.380000,2.350000,-0.130000,3.830000,1.400000,0.810000,0.700000,0.730000
Seattle,2020,74,0.480000,68.620000,0.610000,-2.990000,4.240000,-4.660000,0.810000,0.710000,0.720000
Seattle,2020,75,0.000000,74.750000,1.330000,-3.500000,7.120000,-3.040000,0.810000,0.700000,0.710000
Seattle,2020,76,0.000000,78.560000,4.530000,-1.200000,11.260000,0.610000,0.800000,0.700000,0.710000
Seattle,2020,77,0.000000,79.060000,5.680000,2.600000,10.020000,2.210000,0.800000,0.700000,0.710000
Seattle,2020,78,0.020000,75.440000,7.650000,2.620000,12.730000,3.370000,0.800000,0.700000,0.700000
Seattle,2020,79,0.010000,76.380000,8.660000,1.880000,14.330000,4.450000,0.800000,0.690000,0.700000
Seattle,2020,80,0.000000,83.500000,8.950000,4.830000,15.190000,5.960000,0.800000,0.690000,0.700000
Seattle,2020,81,0.010000,85.380000,7.280000,3.000000,12.620000,4.780000,0.800000,0.690000,0.700000
Seattle,2020,82,0.130000,85.500000,7.120000,3.580000,11.010000,4.690000,0.800000,0.680000,0.700000
